,0
6038,Shield:Weatherbeaten buckler crafted from broken deck boards
6039,Shield:White enameled tower shield artfully decorated with ruby roses
6040,Shield:White kite shield
6041,Shield:White kite shield featuring a stylized red la'tami
6042,Shield:White kite shield painted with a large yellow lightning bolt
6043,Shield:White kite shield painted with notes and clefs
6044,Shield:White oval shield embossed with a rearing stallion
6045,Shield:White oval shield painted with a still life
6046,Shield:White painted kite shield with orange flowers
6047,Shield:White painted targe with blue flowers
6048,Shield:White tower shield embellished with a simple blue circle
6049,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
6050,Shield:Wide steel tower shield inset with a seaglass mosaic
6051,Shield:Wooden food tray
6052,Shield:Wooden medium shield with a smeared red handprint
6053,Shield:Wooden shield painted with a trio of black galleons
6054,Shield:Zingana carving board shield
6055,Shield:Studded metal targe polished to a fine gleam
6056,Shield:Studded sand-scarred shield
6057,Shield:Studded steel shield with a central boss shaped like a snarling lion
6058,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
6059,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
6060,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
6061,Shield:Sturdy white leather buckler with a penguin painted on it
6062,Shield:Tall tower shield painted a mottled green and gold (1)
6063,Shield:Tall tower shield painted a mottled green and gold (2)
6064,Shield:Targe (leather)
6065,Shield:Targe (metal)
6066,Shield:Targe painted with a stylized hemidemisemiquaver
6067,Shield:Target shield
6068,Shield:Target shield (leather)
6069,Shield:Target shield (metal)
6070,Shield:Target shield emblazoned with a jester's jovial face
6071,Shield:Target shield painted with a pair of crests
6072,Shield:Tarnished target shield displaying a large tankard
6073,Shield:Tarnished target shield embossed with a rearing stallion
6074,Shield:Tarnished target shield etched with a broken-hearted turnip
6075,Shield:Tarnished tower shield etched with a broken hearted turnip
6076,Shield:Thick leather variog surmounted with a blackened steel boss
6077,Shield:Tiny black shield stamped with a goblin skull
6078,Shield:Tower shield (1)
6079,Shield:Tower shield (2)
6080,Shield:Tower shield (crafted)
6081,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
6082,Shield:Tower shield emblazoned with a red and yellow sun
6083,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
6084,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
6085,Shield:Tower shield painted in quadrants of blue and gold
6086,Shield:Tower shield painted in quadrants of red and black
6087,Shield:Tower shield painted with a charging bull
6088,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
6089,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
6090,Shield:Tower shield twined with images of several vengeful adders
6091,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
6092,Shield:Triangular ceremonial sipar accented with blue gold trim
6093,Shield:Triangular medium shield centered with a semicircle of oravir spikes
6094,Shield:Triangular shield covered with a layer of shark skin
6095,Shield:Triangular shield embellished with ornate etching
6096,Shield:Triangular sipar
6097,Shield:Triangular sipar embossed with a circle bounded by a square
6098,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
6099,Shield:Triangular steel sipar embellished with the image of a flying pig
6100,Shield:Triple-reinforced vardite pavise shield
6101,Shield:Turtle shell shield
6102,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
6103,Shield:Vardite kite shield painted with two crossed wands over a golden key
6104,Shield:Vardite tower shield depicting a snarling razortusk boar
6105,Shield:Variog
6106,Shield:Warrior's shield shaped into the visage of Saint Garrock
6107,Shield:Warrior's tower shield
6108,Shield:Weatherbeaten buckler crafted from broken deck boards
6109,Shield:White enameled tower shield artfully decorated with ruby roses
6110,Shield:White kite shield
6111,Shield:White kite shield featuring a stylized red la'tami
6112,Shield:White kite shield painted with a large yellow lightning bolt
6113,Shield:White kite shield painted with notes and clefs
6114,Shield:White oval shield embossed with a rearing stallion
6115,Shield:White oval shield painted with a still life
6116,Shield:White painted kite shield with orange flowers
6117,Shield:White painted targe with blue flowers
6118,Shield:White tower shield embellished with a simple blue circle
6119,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
6120,Shield:Wide steel tower shield inset with a seaglass mosaic
6121,Shield:Wooden food tray
6122,Shield:Wooden medium shield with a smeared red handprint
6123,Shield:Wooden shield painted with a trio of black galleons
6124,Shield:Zingana carving board shield
6125,Shield:Studded metal targe polished to a fine gleam
6126,Shield:Studded sand-scarred shield
6127,Shield:Studded steel shield with a central boss shaped like a snarling lion
6128,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
6129,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
6130,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
6131,Shield:Sturdy white leather buckler with a penguin painted on it
6132,Shield:Tall tower shield painted a mottled green and gold (1)
6133,Shield:Tall tower shield painted a mottled green and gold (2)
6134,Shield:Targe (leather)
6135,Shield:Targe (metal)
6136,Shield:Targe painted with a stylized hemidemisemiquaver
6137,Shield:Target shield
6138,Shield:Target shield (leather)
6139,Shield:Target shield (metal)
6140,Shield:Target shield emblazoned with a jester's jovial face
6141,Shield:Target shield painted with a pair of crests
6142,Shield:Tarnished target shield displaying a large tankard
6143,Shield:Tarnished target shield embossed with a rearing stallion
6144,Shield:Tarnished target shield etched with a broken-hearted turnip
6145,Shield:Tarnished tower shield etched with a broken hearted turnip
6146,Shield:Thick leather variog surmounted with a blackened steel boss
6147,Shield:Tiny black shield stamped with a goblin skull
6148,Shield:Tower shield (1)
6149,Shield:Tower shield (2)
6150,Shield:Tower shield (crafted)
6151,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
6152,Shield:Tower shield emblazoned with a red and yellow sun
6153,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
6154,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
6155,Shield:Tower shield painted in quadrants of blue and gold
6156,Shield:Tower shield painted in quadrants of red and black
6157,Shield:Tower shield painted with a charging bull
6158,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
6159,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
6160,Shield:Tower shield twined with images of several vengeful adders
6161,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
6162,Shield:Triangular ceremonial sipar accented with blue gold trim
6163,Shield:Triangular medium shield centered with a semicircle of oravir spikes
6164,Shield:Triangular shield covered with a layer of shark skin
6165,Shield:Triangular shield embellished with ornate etching
6166,Shield:Triangular sipar
6167,Shield:Triangular sipar embossed with a circle bounded by a square
6168,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
6169,Shield:Triangular steel sipar embellished with the image of a flying pig
6170,Shield:Triple-reinforced vardite pavise shield
6171,Shield:Turtle shell shield
6172,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
6173,Shield:Vardite kite shield painted with two crossed wands over a golden key
6174,Shield:Vardite tower shield depicting a snarling razortusk boar
6175,Shield:Variog
6176,Shield:Warrior's shield shaped into the visage of Saint Garrock
6177,Shield:Warrior's tower shield
6178,Shield:Weatherbeaten buckler crafted from broken deck boards
6179,Shield:White enameled tower shield artfully decorated with ruby roses
6180,Shield:White kite shield
6181,Shield:White kite shield featuring a stylized red la'tami
6182,Shield:White kite shield painted with a large yellow lightning bolt
6183,Shield:White kite shield painted with notes and clefs
6184,Shield:White oval shield embossed with a rearing stallion
6185,Shield:White oval shield painted with a still life
6186,Shield:White painted kite shield with orange flowers
6187,Shield:White painted targe with blue flowers
6188,Shield:White tower shield embellished with a simple blue circle
6189,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
6190,Shield:Wide steel tower shield inset with a seaglass mosaic
6191,Shield:Wooden food tray
6192,Shield:Wooden medium shield with a smeared red handprint
6193,Shield:Wooden shield painted with a trio of black galleons
6194,Shield:Zingana carving board shield
6195,Shield:Studded metal targe polished to a fine gleam
6196,Shield:Studded sand-scarred shield
6197,Shield:Studded steel shield with a central boss shaped like a snarling lion
6198,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
6199,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
6200,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
6201,Shield:Sturdy white leather buckler with a penguin painted on it
6202,Shield:Tall tower shield painted a mottled green and gold (1)
6203,Shield:Tall tower shield painted a mottled green and gold (2)
6204,Shield:Targe (leather)
6205,Shield:Targe (metal)
6206,Shield:Targe painted with a stylized hemidemisemiquaver
6207,Shield:Target shield
6208,Shield:Target shield (leather)
6209,Shield:Target shield (metal)
6210,Shield:Target shield emblazoned with a jester's jovial face
6211,Shield:Target shield painted with a pair of crests
6212,Shield:Tarnished target shield displaying a large tankard
6213,Shield:Tarnished target shield embossed with a rearing stallion
6214,Shield:Tarnished target shield etched with a broken-hearted turnip
6215,Shield:Tarnished tower shield etched with a broken hearted turnip
6216,Shield:Thick leather variog surmounted with a blackened steel boss
6217,Shield:Tiny black shield stamped with a goblin skull
